1.30e+04,9.13e+00,1.61e+02,6.33e+00,9.67e+00,2.80e+01,3.60e+01,8.70e+01
1.34e+04,9.13e+00,1.61e+02,6.06e+00,9.67e+00,2.80e+01,3.60e+01,8.70e+01
1.39e+04,9.14e+00,1.61e+02,6.35e+00,9.67e+00,2.80e+01,3.70e+01,9.00e+01
1.44e+04,9.14e+00,1.61e+02,6.05e+00,9.67e+00,2.80e+01,3.70e+01,9.10e+01
1.49e+04,9.14e+00,1.61e+02,6.33e+00,9.67e+00,2.80e+01,3.70e+01,9.20e+01
1.54e+04,9.15e+00,1.61e+02,6.35e+00,9.67e+00,2.80e+01,3.70e+01,9.40e+01
1.58e+04,9.15e+00,1.61e+02,6.32e+00,9.67e+00,2.80e+01,3.70e+01,9.40e+01
1.63e+04,9.15e+00,1.61e+02,6.29e+00,9.67e+00,2.80e+01,3.70e+01,9.60e+01
1.68e+04,9.15e+00,1.61e+02,8.41e+00,9.67e+00,2.80e+01,3.80e+01,9.70e+01
1.73e+04,9.15e+00,1.61e+02,7.08e+00,9.67e+00,2.80e+01,3.80e+01,9.90e+01
1.78e+04,9.15e+00,1.61e+02,7.74e+00,9.67e+00,2.80e+01,3.70e+01,1.00e+02
1.82e+04,9.15e+00,1.61e+02,7.67e+00,9.67e+00,2.80e+01,3.80e+01,1.01e+02
1.87e+04,9.15e+00,1.61e+02,8.22e+00,9.67e+00,2.80e+01,3.80e+01,1.03e+02
1.92e+04,9.14e+00,1.61e+02,7.27e+00,9.67e+00,2.80e+01,3.80e+01,1.05e+02
1.97e+04,9.15e+00,1.61e+02,7.24e+00,9.67e+00,2.80e+01,3.80e+01,1.06e+02
2.02e+04,9.15e+00,1.61e+02,8.21e+00,9.67e+00,2.80e+01,3.80e+01,1.06e+02
2.06e+04,9.15e+00,1.61e+02,7.60e+00,9.67e+00,2.80e+01,3.90e+01,1.08e+02
2.11e+04,9.15e+00,1.61e+02,7.18e+00,9.67e+00,2.80e+01,3.90e+01,1.09e+02
2.16e+04,9.15e+00,1.61e+02,7.25e+00,9.67e+00,2.80e+01,3.90e+01,1.09e+02
2.21e+04,9.15e+00,1.61e+02,8.21e+00,9.67e+00,2.80e+01,3.90e+01,1.10e+02
2.26e+04,9.15e+00,1.61e+02,8.16e+00,9.67e+00,2.80e+01,3.90e+01,1.11e+02
2.30e+04,9.15e+00,1.61e+02,8.21e+00,9.67e+00,2.80e+01,4.00e+01,1.12e+02
2.35e+04,9.15e+00,1.61e+02,8.68e+00,9.67e+00,2.80e+01,4.10e+01,1.13e+02
2.40e+04,9.15e+00,1.61e+02,9.10e+00,9.67e+00,2.80e+01,4.20e+01,1.15e+02
2.45e+04,9.15e+00,1.61e+02,8.67e+00,9.67e+00,2.80e+01,4.20e+01,1.15e+02
2.50e+04,9.15e+00,1.61e+02,8.95e+00,9.67e+00,2.80e+01,4.30e+01,1.17e+02
2.54e+04,9.15e+00,1.61e+02,9.06e+00,9.67e+00,2.80e+01,4.40e+01,1.18e+02
2.59e+04,9.15e+00,1.61e+02,9.05e+00,9.67e+00,2.80e+01,4.40e+01,1.19e+02
2.64e+04,9.15e+00,1.61e+02,9.08e+00,9.67e+00,2.80e+01,4.40e+01,1.19e+02
2.69e+04,9.15e+00,1.61e+02,9.08e+00,9.67e+00,2.80e+01,4.40e+01,1.20e+02
2.74e+04,9.15e+00,1.61e+02,9.05e+00,9.67e+00,2.80e+01,4.20e+01,1.21e+02
2.78e+04,9.15e+00,1.61e+02,9.10e+00,9.67e+00,2.80e+01,4.40e+01,1.22e+02
2.83e+04,9.15e+00,1.61e+02,8.22e+00,9.67e+00,2.80e+01,4.40e+01,1.24e+02
2.88e+04,9.15e+00,1.61e+02,8.22e+00,9.67e+00,2.80e+01,4.40e+01,1.25e+02
2.93e+04,9.15e+00,1.61e+02,9.09e+00,9.67e+00,2.80e+01,4.40e+01,1.26e+02
2.98e+04,9.15e+00,1.61e+02,9.09e+00,9.67e+00,2.80e+01,4.50e+01,1.27e+02
3.02e+04,9.15e+00,1.61e+02,9.12e+00,9.67e+00,2.80e+01,4.50e+01,1.28e+02
3.07e+04,9.15e+00,1.61e+02,9.13e+00,9.67e+00,2.80e+01,4.50e+01,1.29e+02
3.12e+04,9.15e+00,1.61e+02,9.06e+00,9.67e+00,2.80e+01,4.50e+01,1.29e+02
3.17e+04,9.15e+00,1.61e+02,8.97e+00,9.67e+00,2.80e+01,4.50e+01,1.30e+02
3.22e+04,9.15e+00,1.61e+02,8.27e+00,9.67e+00,2.80e+01,4.50e+01,1.30e+02
3.26e+04,9.15e+00,1.61e+02,8.22e+00,9.67e+00,2.80e+01,4.50e+01,1.32e+02
3.31e+04,9.15e+00,1.61e+02,9.07e+00,9.67e+00,2.80e+01,4.60e+01,1.32e+02
3.36e+04,9.15e+00,1.61e+02,9.12e+00,9.67e+00,2.80e+01,4.60e+01,1.33e+02
3.41e+04,9.15e+00,1.61e+02,9.11e+00,9.67e+00,2.80e+01,4.60e+01,1.36e+02
3.46e+04,9.15e+00,1.61e+02,8.62e+00,9.67e+00,2.80e+01,4.60e+01,1.35e+02
3.50e+04,9.15e+00,1.61e+02,9.15e+00,9.67e+00,2.80e+01,4.60e+01,1.36e+02
3.55e+04,9.15e+00,1.61e+02,9.11e+00,9.67e+00,2.80e+01,4.60e+01,1.38e+02
3.60e+04,9.15e+00,1.61e+02,9.14e+00,9.67e+00,2.80e+01,4.70e+01,1.39e+02
3.65e+04,9.15e+00,1.61e+02,9.10e+00,9.67e+00,2.80e+01,4.70e+01,1.40e+02
3.70e+04,9.15e+00,1.61e+02,9.10e+00,9.67e+00,2.80e+01,4.70e+01,1.41e+02
3.74e+04,9.15e+00,1.61e+02,9.10e+00,9.67e+00,2.80e+01,4.80e+01,1.40e+02
3.79e+04,9.15e+00,1.61e+02,9.13e+00,9.67e+00,2.80e+01,4.70e+01,1.40e+02
3.84e+04,9.15e+00,1.61e+02,9.14e+00,9.67e+00,2.80e+01,4.80e+01,1.42e+02
3.89e+04,9.15e+00,1.61e+02,9.14e+00,9.67e+00,2.80e+01,4.80e+01,1.41e+02
3.94e+04,9.15e+00,1.61e+02,9.10e+00,9.67e+00,2.80e+01,4.80e+01,1.43e+02
3.98e+04,9.15e+00,1.61e+02,9.12e+00,9.67e+00,2.80e+01,4.80e+01,1.42e+02
4.03e+04,9.15e+00,1.61e+02,9.14e+00,9.67e+00,2.80e+01,4.80e+01,1.42e+02
4.08e+04,9.15e+00,1.61e+02,9.13e+00,9.67e+00,2.80e+01,4.80e+01,1.42e+02
4.13e+04,9.15e+00,1.61e+02,9.06e+00,9.67e+00,2.80e+01,4.80e+01,1.43e+02
4.18e+04,9.15e+00,1.61e+02,9.12e+00,9.67e+00,2.80e+01,4.80e+01,1.43e+02
4.22e+04,9.15e+00,1.61e+02,8.73e+00,9.67e+00,2.80e+01,4.80e+01,1.44e+02
4.27e+04,9.15e+00,1.61e+02,9.12e+00,9.67e+00,2.80e+01,4.80e+01,1.44e+02
4.32e+04,9.15e+00,1.61e+02,9.14e+00,9.67e+00,2.80e+01,4.80e+01,1.44e+02
4.37e+04,9.15e+00,1.61e+02,8.65e+00,9.67e+00,2.80e+01,4.80e+01,1.45e+02
4.42e+04,9.15e+00,1.61e+02,8.21e+00,9.67e+00,2.80e+01,4.80e+01,1.46e+02
4.46e+04,9.15e+00,1.61e+02,9.14e+00,9.67e+00,2.80e+01,4.80e+01,1.47e+02
4.51e+04,9.15e+00,1.61e+02,8.21e+00,9.67e+00,2.80e+01,4.80e+01,1.47e+02
4.56e+04,9.15e+00,1.61e+02,8.21e+00,9.67e+00,2.80e+01,4.80e+01,1.47e+02
4.61e+04,9.15e+00,1.61e+02,9.13e+00,9.67e+00,2.80e+01,4.90e+01,1.48e+02
4.66e+04,9.15e+00,1.61e+02,8.21e+00,9.67e+00,2.80e+01,4.90e+01,1.49e+02
4.70e+04,9.15e+00,1.61e+02,9.11e+00,9.67e+00,2.80e+01,5.00e+01,1.50e+02
4.75e+04,9.15e+00,1.61e+02,9.12e+00,9.67e+00,2.80e+01,5.00e+01,1.51e+02
4.80e+04,9.15e+00,1.61e+02,8.21e+00,9.67e+00,2.80e+01,5.00e+01,1.50e+02
4.85e+04,9.15e+00,1.61e+02,8.22e+00,9.67e+00,2.80e+01,5.10e+01,1.51e+02
4.90e+04,9.15e+00,1.61e+02,8.18e+00,9.67e+00,2.80e+01,5.10e+01,1.53e+02
4.94e+04,9.15e+00,1.61e+02,9.13e+00,9.67e+00,2.80e+01,5.10e+01,1.54e+02
4.99e+04,9.15e+00,1.61e+02,8.21e+00,9.67e+00,2.80e+01,5.20e+01,1.55e+02
5.04e+04,9.15e+00,1.61e+02,9.14e+00,9.67e+00,2.80e+01,5.20e+01,1.55e+02
5.09e+04,9.15e+00,1.61e+02,8.22e+00,9.67e+00,2.80e+01,5.20e+01,1.55e+02
5.14e+04,9.15e+00,1.61e+02,9.12e+00,9.67e+00,2.80e+01,5.20e+01,1.56e+02
5.18e+04,9.15e+00,1.61e+02,8.21e+00,9.67e+00,2.80e+01,5.20e+01,1.55e+02
5.23e+04,9.15e+00,1.61e+02,8.21e+00,9.67e+00,2.80e+01,5.20e+01,1.56e+02
5.28e+04,9.15e+00,1.61e+02,8.21e+00,9.67e+00,2.80e+01,5.20e+01,1.56e+02
5.33e+04,9.15e+00,1.61e+02,9.14e+00,9.67e+00,2.80e+01,5.30e+01,1.57e+02
5.38e+04,9.15e+00,1.61e+02,9.14e+00,9.67e+00,2.80e+01,5.30e+01,1.57e+02
5.42e+04,9.15e+00,1.61e+02,7.26e+00,9.67e+00,2.80e+01,5.30e+01,1.57e+02
5.47e+04,9.15e+00,1.61e+02,8.22e+00,9.67e+00,2.80e+01,5.30e+01,1.57e+02
5.52e+04,9.15e+00,1.61e+02,7.94e+00,9.67e+00,2.80e+01,5.40e+01,1.59e+02
5.57e+04,9.15e+00,1.61e+02,7.27e+00,9.67e+00,2.80e+01,5.40e+01,1.59e+02
5.62e+04,9.15e+00,1.61e+02,7.94e+00,9.67e+00,2.80e+01,5.50e+01,1.61e+02
5.66e+04,9.15e+00,1.61e+02,6.86e+00,9.67e+00,2.80e+01,5.50e+01,1.62e+02
5.71e+04,9.15e+00,1.61e+02,7.94e+00,9.67e+00,2.80e+01,5.40e+01,1.61e+02
5.76e+04,9.15e+00,1.61e+02,6.35e+00,9.67e+00,2.80e+01,5.40e+01,1.62e+02
5.81e+04,9.15e+00,1.61e+02,8.22e+00,9.67e+00,2.80e+01,5.30e+01,1.61e+02
5.86e+04,9.15e+00,1.61e+02,8.22e+00,9.67e+00,2.80e+01,5.40e+01,1.62e+02
5.90e+04,9.15e+00,1.61e+02,8.22e+00,9.67e+00,2.80e+01,5.40e+01,1.62e+02
5.95e+04,9.15e+00,1.61e+02,8.77e+00,9.67e+00,2.80e+01,5.50e+01,1.64e+02
6.00e+04,9.15e+00,1.61e+02,8.21e+00,9.67e+00,2.80e+01,5.50e+01,1.64e+02
6.05e+04,9.15e+00,1.61e+02,8.47e+00,9.67e+00,2.80e+01,5.50e+01,1.63e+02
6.10e+04,9.15e+00,1.61e+02,8.21e+00,9.67e+00,2.80e+01,5.50e+01,1.62e+02
6.14e+04,9.15e+00,1.61e+02,8.16e+00,9.67e+00,2.80e+01,5.50e+01,1.63e+02
6.19e+04,9.15e+00,1.61e+02,8.21e+00,9.67e+00,2.80e+01,5.60e+01,1.65e+02
6.24e+04,9.15e+00,1.61e+02,8.22e+00,9.67e+00,2.80e+01,5.60e+01,1.64e+02
6.29e+04,9.15e+00,1.61e+02,6.82e+00,9.67e+00,2.80e+01,5.70e+01,1.65e+02
6.34e+04,9.15e+00,1.61e+02,8.21e+00,9.67e+00,2.80e+01,5.70e+01,1.66e+02
6.38e+04,9.15e+00,1.61e+02,8.13e+00,9.67e+00,2.80e+01,5.70e+01,1.67e+02
6.43e+04,9.15e+00,1.61e+02,6.82e+00,9.67e+00,2.80e+01,5.70e+01,1.68e+02
6.48e+04,9.15e+00,1.61e+02,8.21e+00,9.67e+00,2.80e+01,5.80e+01,1.68e+02
6.53e+04,9.15e+00,1.61e+02,7.29e+00,9.67e+00,2.80e+01,5.80e+01,1.68e+02
6.58e+04,9.15e+00,1.61e+02,8.22e+00,9.67e+00,2.80e+01,5.80e+01,1.69e+02
6.62e+04,9.15e+00,1.61e+02,8.21e+00,9.67e+00,2.80e+01,5.80e+01,1.69e+02
6.67e+04,9.15e+00,1.61e+02,8.21e+00,9.67e+00,2.80e+01,5.90e+01,1.69e+02
6.72e+04,9.15e+00,1.61e+02,8.21e+00,9.67e+00,2.80e+01,5.90e+01,1.71e+02
6.77e+04,9.15e+00,1.61e+02,8.21e+00,9.67e+00,2.80e+01,6.00e+01,1.74e+02
6.82e+04,9.15e+00,1.61e+02,8.18e+00,9.67e+00,2.80e+01,6.10e+01,1.76e+02
6.86e+04,9.15e+00,1.61e+02,8.33e+00,9.67e+00,2.80e+01,6.20e+01,1.76e+02
6.91e+04,9.15e+00,1.61e+02,8.22e+00,9.67e+00,2.80e+01,6.00e+01,1.74e+02
6.96e+04,9.15e+00,1.61e+02,7.29e+00,9.67e+00,2.80e+01,6.10e+01,1.76e+02
7.01e+04,9.15e+00,1.61e+02,8.22e+00,9.67e+00,2.80e+01,6.10e+01,1.76e+02
7.06e+04,9.15e+00,1.61e+02,9.12e+00,9.67e+00,2.80e+01,6.15e+01,1.77e+02
7.10e+04,9.15e+00,1.61e+02,8.22e+00,9.67e+00,2.80e+01,6.20e+01,1.78e+02
7.15e+04,9.15e+00,1.61e+02,8.22e+00,9.67e+00,2.80e+01,6.30e+01,1.80e+02
7.20e+04,9.15e+00,1.61e+02,7.28e+00,9.67e+00,2.80e+01,6.30e+01,1.81e+02
7.25e+04,9.15e+00,1.61e+02,9.12e+00,9.67e+00,2.80e+01,6.40e+01,1.82e+02
7.30e+04,9.15e+00,1.61e+02,8.21e+00,9.67e+00,2.80e+01,6.40e+01,1.83e+02
7.34e+04,9.15e+00,1.61e+02,8.22e+00,9.67e+00,2.80e+01,6.50e+01,1.84e+02
7.39e+04,9.15e+00,1.61e+02,8.21e+00,9.67e+00,2.80e+01,6.50e+01,1.84e+02
7.44e+04,9.15e+00,1.61e+02,8.21e+00,9.67e+00,2.80e+01,6.50e+01,1.85e+02
7.49e+04,9.15e+00,1.61e+02,8.21e+00,9.67e+00,2.80e+01,6.50e+01,1.85e+02
7.54e+04,9.15e+00,1.61e+02,8.21e+00,9.67e+00,2.80e+01,6.50e+01,1.85e+02
7.58e+04,9.15e+00,1.61e+02,9.11e+00,9.67e+00,2.80e+01,6.50e+01,1.86e+02
7.63e+04,9.15e+00,1.61e+02,9.10e+00,9.67e+00,2.80e+01,6.60e+01,1.88e+02
7.68e+04,9.15e+00,1.61e+02,6.82e+00,9.67e+00,2.80e+01,6.70e+01,1.89e+02
7.73e+04,9.15e+00,1.61e+02,6.82e+00,9.67e+00,2.80e+01,6.80e+01,1.90e+02
7.78e+04,9.15e+00,1.61e+02,9.12e+00,9.67e+00,2.80e+01,6.80e+01,1.91e+02
7.82e+04,9.15e+00,1.61e+02,9.11e+00,9.67e+00,2.80e+01,6.90e+01,1.92e+02
7.87e+04,9.15e+00,1.61e+02,8.20e+00,9.67e+00,2.80e+01,6.90e+01,1.93e+02
7.92e+04,9.15e+00,1.61e+02,8.20e+00,9.67e+00,2.80e+01,6.90e+01,1.94e+02
7.97e+04,9.15e+00,1.61e+02,6.35e+00,9.67e+00,2.80e+01,6.90e+01,1.95e+02
8.02e+04,9.15e+00,1.61e+02,8.21e+00,9.67e+00,2.80e+01,7.10e+01,1.97e+02
8.06e+04,9.15e+00,1.61e+02,7.29e+00,9.67e+00,2.80e+01,7.10e+01,1.97e+02
8.11e+04,9.15e+00,1.61e+02,8.20e+00,9.67e+00,2.80e+01,7.10e+01,1.98e+02
8.16e+04,9.15e+00,1.61e+02,9.14e+00,9.67e+00,2.80e+01,7.10e+01,2.02e+02
8.21e+04,9.15e+00,1.61e+02,9.13e+00,9.67e+00,2.80e+01,7.10e+01,2.02e+02
8.26e+04,9.15e+00,1.61e+02,9.13e+00,9.67e+00,2.80e+01,7.20e+01,2.02e+02
8.30e+04,9.15e+00,1.61e+02,9.12e+00,9.67e+00,2.80e+01,7.20e+01,2.05e+02
8.35e+04,9.15e+00,1.61e+02,8.21e+00,9.67e+00,2.80e+01,7.20e+01,2.06e+02
8.40e+04,9.15e+00,1.61e+02,7.75e+00,9.67e+00,2.80e+01,7.30e+01,2.08e+02
8.45e+04,9.15e+00,1.61e+02,8.21e+00,9.67e+00,2.80e+01,7.30e+01,2.08e+02
8.50e+04,9.15e+00,1.61e+02,8.24e+00,9.67e+00,2.80e+01,7.40e+01,2.09e+02
8.54e+04,9.15e+00,1.61e+02,8.20e+00,9.67e+00,2.80e+01,7.20e+01,2.08e+02
8.59e+04,9.15e+00,1.61e+02,8.22e+00,9.67e+00,2.80e+01,7.30e+01,2.10e+02
8.64e+04,9.15e+00,1.61e+02,8.22e+00,9.67e+00,2.80e+01,7.30e+01,2.09e+02
8.69e+04,9.15e+00,1.61e+02,8.21e+00,9.67e+00,2.80e+01,6.80e+01,1.97e+02
8.74e+04,9.15e+00,1.61e+02,8.22e+00,9.67e+00,2.80e+01,6.90e+01,1.99e+02
8.78e+04,9.15e+00,1.61e+02,8.03e+00,9.67e+00,2.80e+01,6.90e+01,2.00e+02
8.83e+04,9.15e+00,1.61e+02,8.21e+00,9.67e+00,2.80e+01,6.95e+01,2.00e+02
8.88e+04,9.15e+00,1.61e+02,8.21e+00,9.67e+00,2.80e+01,7.00e+01,2.02e+02
8.93e+04,9.15e+00,1.61e+02,8.22e+00,9.67e+00,2.80e+01,7.10e+01,2.03e+02
8.98e+04,9.15e+00,1.61e+02,8.11e+00,9.67e+00,2.80e+01,7.10e+01,2.05e+02
9.02e+04,9.15e+00,1.61e+02,8.18e+00,9.67e+00,2.80e+01,7.10e+01,2.04e+02
9.07e+04,9.15e+00,1.61e+02,7.28e+00,9.67e+00,2.80e+01,7.10e+01,2.04e+02
9.12e+04,9.15e+00,1.61e+02,8.18e+00,9.67e+00,2.80e+01,7.20e+01,2.05e+02
9.17e+04,9.15e+00,1.61e+02,8.22e+00,9.67e+00,2.80e+01,7.30e+01,2.12e+02
9.22e+04,9.15e+00,1.61e+02,8.21e+00,9.67e+00,2.80e+01,7.20e+01,2.07e+02
9.26e+04,9.15e+00,1.61e+02,8.68e+00,9.67e+00,2.80e+01,7.20e+01,2.07e+02
9.31e+04,9.15e+00,1.61e+02,8.21e+00,9.67e+00,2.80e+01,7.20e+01,2.08e+02
9.36e+04,9.15e+00,1.61e+02,8.12e+00,9.67e+00,2.80e+01,7.20e+01,2.07e+02
9.41e+04,9.15e+00,1.61e+02,9.07e+00,9.67e+00,2.80e+01,7.20e+01,2.08e+02
9.46e+04,9.15e+00,1.61e+02,9.13e+00,9.67e+00,2.80e+01,7.20e+01,2.09e+02
9.50e+04,9.15e+00,1.61e+02,9.14e+00,9.67e+00,2.80e+01,7.30e+01,2.10e+02
9.55e+04,9.15e+00,1.61e+02,9.11e+00,9.67e+00,2.80e+01,7.30e+01,2.10e+02
9.60e+04,9.15e+00,1.61e+02,9.02e+00,9.67e+00,2.80e+01,7.40e+01,2.10e+02
9.65e+04,9.15e+00,1.61e+02,9.00e+00,9.67e+00,2.80e+01,7.40e+01,2.11e+02
9.70e+04,9.15e+00,1.61e+02,9.11e+00,9.67e+00,2.80e+01,7.40e+01,2.12e+02
9.74e+04,9.15e+00,1.61e+02,9.07e+00,9.67e+00,2.80e+01,7.40e+01,2.13e+02
9.79e+04,9.15e+00,1.61e+02,9.11e+00,9.67e+00,2.80e+01,7.40e+01,2.14e+02
9.84e+04,9.15e+00,1.61e+02,9.12e+00,9.67e+00,2.80e+01,7.40e+01,2.14e+02
9.89e+04,9.15e+00,1.61e+02,9.12e+00,9.67e+00,2.80e+01,7.50e+01,2.15e+02
9.94e+04,9.15e+00,1.61e+02,9.12e+00,9.67e+00,2.80e+01,7.50e+01,2.16e+02
9.98e+04,9.15e+00,1.61e+02,9.13e+00,9.67e+00,2.80e+01,7.60e+01,2.17e+02
1.00e+05,9.15e+00,1.61e+02,9.11e+00,9.67e+00,2.80e+01,7.70e+01,2.18e+02
1.01e+05,9.15e+00,1.61e+02,9.11e+00,9.67e+00,2.80e+01,7.70e+01,2.18e+02
1.01e+05,9.15e+00,1.61e+02,8.21e+00,9.67e+00,2.80e+01,7.60e+01,2.17e+02
1.02e+05,9.15e+00,1.61e+02,8.21e+00,9.67e+00,2.80e+01,7.60e+01,2.16e+02
1.02e+05,9.15e+00,1.61e+02,8.21e+00,9.67e+00,2.80e+01,7.55e+01,2.17e+02
1.03e+05,9.15e+00,1.61e+02,8.21e+00,9.67e+00,2.80e+01,7.60e+01,2.18e+02
1.03e+05,9.15e+00,1.61e+02,9.13e+00,9.67e+00,2.80e+01,7.60e+01,2.17e+02
1.04e+05,9.15e+00,1.61e+02,9.13e+00,9.67e+00,2.80e+01,7.50e+01,2.17e+02
1.04e+05,9.15e+00,1.61e+02,9.12e+00,9.67e+00,2.80e+01,7.60e+01,2.17e+02
1.05e+05,9.15e+00,1.61e+02,9.12e+00,9.67e+00,2.80e+01,7.60e+01,2.19e+02
1.05e+05,9.15e+00,1.61e+02,6.35e+00,9.67e+00,2.80e+01,7.60e+01,2.19e+02
1.06e+05,9.15e+00,1.61e+02,9.12e+00,9.67e+00,2.80e+01,7.60e+01,2.19e+02
1.06e+05,9.15e+00,1.61e+02,9.12e+00,9.67e+00,2.80e+01,7.60e+01,2.20e+02
1.07e+05,9.15e+00,1.61e+02,8.21e+00,9.67e+00,2.80e+01,7.70e+01,2.22e+02
1.07e+05,9.15e+00,1.61e+02,9.09e+00,9.67e+00,2.80e+01,7.70e+01,2.23e+02
1.08e+05,9.15e+00,1.61e+02,9.09e+00,9.67e+00,2.80e+01,7.70e+01,2.23e+02
1.08e+05,9.15e+00,1.61e+02,9.12e+00,9.67e+00,2.80e+01,7.80e+01,2.25e+02
1.08e+05,9.15e+00,1.61e+02,9.13e+00,9.67e+00,2.80e+01,7.80e+01,2.25e+02
1.09e+05,9.15e+00,1.61e+02,9.11e+00,9.67e+00,2.80e+01,7.80e+01,2.26e+02
1.09e+05,9.15e+00,1.61e+02,9.10e+00,9.67e+00,2.80e+01,7.90e+01,2.27e+02
1.10e+05,9.15e+00,1.61e+02,9.12e+00,9.67e+00,2.80e+01,7.90e+01,2.27e+02
1.10e+05,9.15e+00,1.61e+02,8.21e+00,9.67e+00,2.80e+01,7.90e+01,2.27e+02
1.11e+05,9.15e+00,1.61e+02,9.43e+00,9.67e+00,2.80e+01,7.90e+01,2.28e+02
1.11e+05,9.15e+00,1.61e+02,9.12e+00,9.67e+00,2.80e+01,8.00e+01,2.28e+02
1.12e+05,9.15e+00,1.61e+02,9.14e+00,9.67e+00,2.80e+01,7.90e+01,2.29e+02
1.12e+05,9.15e+00,1.61e+02,9.12e+00,9.67e+00,2.80e+01,8.00e+01,2.29e+02
1.13e+05,9.15e+00,1.61e+02,9.13e+00,9.67e+00,2.80e+01,8.00e+01,2.30e+02
1.13e+05,9.15e+00,1.61e+02,9.47e+00,9.67e+00,2.80e+01,8.00e+01,2.31e+02
1.14e+05,9.15e+00,1.61e+02,9.12e+00,9.67e+00,2.80e+01,8.00e+01,2.31e+02
1.14e+05,9.15e+00,1.61e+02,9.12e+00,9.67e+00,2.80e+01,8.10e+01,2.32e+02
1.15e+05,9.15e+00,1.61e+02,9.12e+00,9.67e+00,2.80e+01,8.10e+01,2.35e+02
1.15e+05,9.15e+00,1.61e+02,9.12e+00,9.67e+00,2.80e+01,8.20e+01,2.36e+02
1.16e+05,9.15e+00,1.61e+02,9.12e+00,9.67e+00,2.80e+01,8.20e+01,2.35e+02
1.16e+05,9.15e+00,1.61e+02,9.12e+00,9.67e+00,2.80e+01,8.40e+01,2.36e+02
1.17e+05,9.15e+00,1.61e+02,9.10e+00,9.67e+00,2.80e+01,8.30e+01,2.39e+02
1.17e+05,9.15e+00,1.61e+02,8.21e+00,9.67e+00,2.80e+01,8.30e+01,2.38e+02
1.18e+05,9.15e+00,1.61e+02,9.11e+00,9.67e+00,2.80e+01,8.40e+01,2.38e+02
1.18e+05,9.15e+00,1.61e+02,9.12e+00,9.67e+00,2.80e+01,8.60e+01,2.39e+02
1.19e+05,9.15e+00,1.61e+02,9.12e+00,9.67e+00,2.80e+01,8.60e+01,2.40e+02
1.19e+05,9.15e+00,1.61e+02,9.12e+00,9.67e+00,2.80e+01,8.40e+01,2.38e+02
1.20e+05,9.15e+00,1.61e+02,9.12e+00,9.67e+00,2.80e+01,8.30e+01,2.38e+02
1.20e+05,9.15e+00,1.61e+02,9.12e+00,9.67e+00,2.80e+01,8.30e+01,2.38e+02
